time, leader_x, leader_y, follower_x, follower_y 
55712,0.37695543059424336,-0.36811212968253565,0.06995793329125247,-0.21817590080590926
55744,0.3763561085032502,-0.36700477103274515,0.0699541697072827,-0.21817424480511396
55776,0.37576416346130587,-0.36587793983058414,0.06995115246001168,-0.21817293244136868
55808,0.3751801977197001,-0.36473058211245424,0.06994873478136517,-0.21817189122734143
55840,0.37460514894792024,-0.36356209940481976,0.06994679874254162,-0.21817106588459728
55872,0.3740399879462699,-0.3623717813515404,0.0699452493019377,-0.2181704122317893
55904,0.3734858143758837,-0.3611589585979718,0.06994400987342032,-0.21816989497665867
55936,0.37294390849188375,-0.35992309048651566,0.06994301890072441,-0.21816948599875993
55968,0.3724157718438743,-0.358663844479088,0.06994222689511871,-0.21816916289485486
56000,0.3719031579467916,-0.3573811691356771,0.06994159418487962,-0.21816890786596857
56032,0.3714081029739172,-0.35607538428693797,0.07009950398436805,-0.21822681775211503
56064,0.37093296038567225,-0.3547473039216773,0.07030970547575693,-0.21831501181144863
56096,0.37048043513008555,-0.35339839733697315,0.07052872453328747,-0.21842432837143558
56128,0.37005362135718184,-0.35203101721982266,0.07072934216906113,-0.21854281082607607
56160,0.3696560349363166,-0.3506487118304869,0.07251481282594643,-0.2197873676765704
56192,0.3692917539637692,-0.34925710115199415,0.07315113252339567,-0.22026237023576467
56224,0.3689663267201232,-0.34786852128851103,0.0736771146570807,-0.22065992021058403
56256,0.3686848024967526,-0.3464971560879065,0.0734724314551488,-0.2205140201475715
56288,0.368451829386841,-0.3451609823344091,0.07338781893503447,-0.2204556343578782
56320,0.3682712690944292,-0.3438832612372268,0.07337744497216259,-0.22045159602564657
56352,0.36814541718107185,-0.3426939165911857,0.07337213303243134,-0.22045064168559633
56384,0.3680737357739903,-0.3416303578305401,0.0733683797333161,-0.22045023523504317
56416,0.36805098393720964,-0.3407365001264278,0.07336546407053576,-0.22044994380199934
56448,0.3680634042545384,-0.33989674958610694,0.07336313216729784,-0.22044969652013574
56480,0.3681026839790936,-0.33933221135830716,0.07336126746312027,-0.2204494881709688
56512,0.36814040478526583,-0.339075521245971,0.07335977777417547,-0.22044931400568096
56544,0.36814562684391994,-0.3391482770433462,0.07335858869946134,-0.22044916937390566
56576,0.3681147152157708,-0.33939201270166436,0.07335764027964946,-0.22044904991961756
56608,0.3680521207854626,-0.33971411723205125,0.07335688428691575,-0.2204489517043126
56640,0.3679647885199223,-0.340062360345782,0.07335628203149894,-0.2204488712805098
56672,0.36785986314803043,-0.3404074747749832,0.07335580250875043,-0.22044880567222233
56704,0.3677471316455796,-0.34073728554388855,0.07330911291132611,-0.22041754746809064
56736,0.3676521663225197,-0.3410666441032142,0.07323430910328413,-0.22037268516722097
56768,0.3675893552126681,-0.341407266346685,0.07312517517469784,-0.22031559105327544
56800,0.3675612457326006,-0.341758727747872,0.07297451773975604,-0.22024770622372344
56832,0.367540141488219,-0.34208654660033977,0.07487435797475903,-0.22105736225238545
56864,0.36753165443107827,-0.34238360365990855,0.07764439084858667,-0.22214772929052656
56896,0.36754037163380127,-0.3426468048591167,0.07945917028705374,-0.22285495319758858
56928,0.36757003130798105,-0.3428753681572698,0.07907859255599171,-0.22270528147289212
56960,0.3676237312742051,-0.34306984092146336,0.078782068814771,-0.2225889405334404
56992,0.3677040588450971,-0.34323157544601895,0.07873624402905058,-0.222570744503588
57024,0.3678132078322265,-0.34336239575326255,0.07872787854535053,-0.2225669784767865
57056,0.36795304566114584,-0.34346442256801313,0.07872167376798686,-0.2225641621160223
57088,0.36812516547907176,-0.34353996350765764,0.0787167311999858,-0.22256193399029378
57120,0.36833088548678417,-0.3435914789496324,0.07871277043484776,-0.22256016568889408
57152,0.368571279082888,-0.3436215270353132,0.07870959579423004,-0.2225587638072736
57184,0.36884718113433423,-0.34363273939343736,0.0787070522896288,-0.2225576510073134
57216,0.3691591913713795,-0.3436278017348309,0.07870501564449282,-0.22255676842462901
57248,0.3695076866586929,-0.34360943129409527,0.07870338575424811,-0.22255606900929026
57280,0.36988818262334294,-0.34357622671369564,0.07870208197665687,-0.22255551516808667
57312,0.3702933909030876,-0.3435268646609469,0.07870103954290471,-0.22255507694957768
57344,0.37071630937269695,-0.34346342532041324,0.07870020638969069,-0.2225547304831364
57376,0.3711505957673237,-0.34339020423450517,0.07869954077333269,-0.2225544567897697
57408,0.37159092198811655,-0.34331292669470287,0.07885616643920448,-0.2226125707076355
57440,0.37197511395220606,-0.34325514455044925,0.07906529683341514,-0.2227011794154358
57472,0.37226944018429164,-0.3432279114452969,0.0792838778124631,-0.2228110870225302
57504,0.37247029204967363,-0.34322259627837587,0.07948477985123788,-0.2229303369440743
57536,0.3725717822527316,-0.3432275765394446,0.08126545362431205,-0.22418149333874335
57568,0.3725728024582872,-0.343239694018003,0.08190093214583563,-0.22465914049167524
57600,0.3724749773338119,-0.3432410091505787,0.08242688622008963,-0.22505955795054883
57632,0.3722809659332275,-0.34323438319598104,0.08222236370952012,-0.22491271449985
57664,0.3719900972915836,-0.3432270857461521,0.08212921500415582,-0.22484735124907793
57696,0.37160320982699774,-0.3432073177712992,0.08215605519234345,-0.22487209778563186
57728,0.3711428146273249,-0.3431665489231615,0.08215315548436843,-0.22487282079906082
57760,0.3706462154402277,-0.34310754450884,0.08215094725835134,-0.22487347158734095
57792,0.3705940251929767,-0.3430967713575572,0.08153202722809205,-0.224406785702545
57824,0.3704059070941372,-0.34303974236800466,0.08137271157697176,-0.22429831446675247
57856,0.37032747744548666,-0.34301770017391026,0.08094017997866824,-0.2239992779717894
57888,0.3701438413474221,-0.34295263244542656,0.08088254270526589,-0.22397364120872446
57920,0.3700437087225812,-0.3429159516975462,0.08055310838417405,-0.22375513476106004
57952,0.36986392050681954,-0.3428426628253421,0.08026509235659839,-0.22357604841701914
57984,0.36965054271975983,-0.34275053167263847,0.07999507916628934,-0.22341357400409814
58016,0.3694251686819072,-0.34264755398663754,0.07974051336847399,-0.22326619835077827
58048,0.3691975621107088,-0.34253849389829655,0.07950234362229688,-0.22313329872912208
58080,0.36897382915041427,-0.3424267894321343,0.07927738855993567,-0.22301535463271413
58112,0.3687603937753125,-0.34231159027971403,0.07906004280583967,-0.22291710065658718
58144,0.3685697881760742,-0.3422249952663572,0.07882451394136496,-0.22282890493332497
58176,0.3685696476723207,-0.3422224328071943,0.07855469224756222,-0.22274742516837054
58208,0.3685717915991901,-0.3422215611104578,0.0782699982660226,-0.2226776571198456
58240,0.3685364753068023,-0.3421998713014476,0.0782175128608942,-0.2226783851519757
58272,0.3684875672985573,-0.3421698395464743,0.07821677025707033,-0.2226817621963332
58304,0.3683852998255287,-0.34210637396809346,0.07822071654601806,-0.2226854347748062
58336,0.3682754559190682,-0.34203730505110086,0.07822389761813979,-0.22268836903555744
58368,0.36819085616346325,-0.34198361709471464,0.0782263047240763,-0.22269067615096205
58400,0.368126197778556,-0.3419423265350987,0.07822806310640205,-0.22269247702938913
58432,0.36807681862351865,-0.34191065511059576,0.07822927833484457,-0.22269386961507814
58464,0.36803906611051806,-0.34188637968289054,0.07823006548257287,-0.22269493633494633
58496,0.3680101297128235,-0.34186775596247615,0.07823051515957723,-0.22269574308303833
58528,0.3679878694539365,-0.34185343671168067,0.07823069833307876,-0.22269634239744668
58560,0.36797065993730543,-0.34184238778685194,0.07823067070393432,-0.22269677616899025
58592,0.3679572675854637,-0.34183381818771624,0.07823062313705968,-0.22269712827487287
58624,0.36794675765691304,-0.3418271250198968,0.07823058055211284,-0.22269741945086993
58656,0.3679384904796716,-0.3418218945779255,0.07823054347504253,-0.22269766021163462
58688,0.36793197638357655,-0.3418177918703015,0.07823051165826019,-0.2226978592246509
58720,0.3679268199914395,-0.3418144414299081,0.07565829785294513,-0.22210539816758393
58752,0.3679226584867913,-0.3418116987534587,0.07165649464518037,-0.22118272004913034
58784,0.3679225539918,-0.3418118079706613,0.06684200784092503,-0.22007186113804533
58816,0.36792252062419006,-0.34181192733914867,0.0615661241112444,-0.21885385283939493
58848,0.3679224960218472,-0.341812024301224,0.05867809077763727,-0.2181864807245374
58880,0.36792247589489746,-0.3418121015935817,0.057835085481525626,-0.21799434122705738
58912,0.3679224592579587,-0.34181216303337425,0.05756343042625301,-0.21793214949748146
58944,0.36792244542813907,-0.3418122117552412,0.057396791489883095,-0.21789389413357863
58976,0.36792243388447643,-0.34181225029235535,0.05731875361909746,-0.21787599094492177
59008,0.36792242419489324,-0.3418122806685116,0.057386542853585756,-0.21789149922100662
59040,0.36792241600152276,-0.34181230450060485,0.057267109909869336,-0.21786410216518354
59072,0.36792240902397144,-0.3418123230906453,0.05724610141681749,-0.21785925774495132
59104,0.36792240301921264,-0.34181233747180956,0.057233366299973415,-0.21785631384333082
59136,0.36792239781493724,-0.34181234848802444,0.05722343381970458,-0.21785401772548205
59168,0.36785646032863945,-0.3417703059253011,0.05721552536222919,-0.21785218992296113
59200,0.3677616111768414,-0.34170620657788764,0.057209218844536204,-0.2178507327798869
59232,0.3676616289860753,-0.34163293128795696,0.057204189003382575,-0.21784957101478647
59264,0.3675707905344228,-0.3415603309168,0.057200177238645504,-0.21784864477680949
59296,0.3674968353050706,-0.341495998946102,0.05719697748302653,-0.21784790637622584
59328,0.3674434067512851,-0.34144580398465607,0.057194425411909715,-0.21784731778665514
59360,0.36741162069548167,-0.34141427280648495,0.0546183560453346,-0.21725812325894026
59392,0.36740114174490757,-0.3414050057129263,0.05061052678951085,-0.21634106166650072
59424,0.3674107418805734,-0.34142090008913917,0.045787248747026006,-0.2152371209284952
59456,0.3674386623277893,-0.3414643503569101,0.0404994199495387,-0.2140266991168457
59488,0.3674828054681569,-0.34153736687751307,0.037594852751134854,-0.21336163007618614
59520,0.3675408421277812,-0.3416416524932285,0.036745462250764194,-0.2131701787457786
59552,0.36761027252755013,-0.341778652440362,0.03646723094863467,-0.2131072438502054
59584,0.3676884689342139,-0.3419496017597873,0.03630006043328618,-0.21306940132606753
59616,0.367770093388756,-0.34215833829376535,0.03621859989847765,-0.21305101401638626
59648,0.367840770059658,-0.34242025991871294,0.03628101136209272,-0.21306524750056577
59680,0.3678930393728673,-0.3427507556777171,0.03616181871564768,-0.21303825237286303
59712,0.3679238687017569,-0.3431651767318399,0.03613993350513761,-0.2130333233626804
59744,0.36795984532775367,-0.3436398737644151,0.036126453680336575,-0.21303029277570593
59776,0.36797852340064585,-0.3440686763367736,0.03611592627136729,-0.21302792671508028
59808,0.3679912206680836,-0.3444032686211515,0.03610754386275622,-0.2130260431216406
59840,0.3680026494538826,-0.34463863387090043,0.03610085963955585,-0.21302454144212857
59872,0.3679977636596447,-0.3447766083482335,0.036095528681159644,-0.2130233440766696
59904,0.3679860989012653,-0.3448112573719144,0.036091276761904566,-0.21302238933732284
59936,0.36798530505190863,-0.34474678005869086,0.036087885379366344,-0.2130216280759019
59968,0.3679861708854013,-0.3445853008930747,0.036085180338135736,-0.21302102111384041
60000,0.3680074403371142,-0.34433017653093295,0.03629510392519613,-0.2130659748742862
60032,0.36805564776924016,-0.34399168702256305,0.036577665072101244,-0.21314055898672413
60064,0.36809879393522066,-0.3435772013202368,0.03688084115481807,-0.21324288366659785
60096,0.3681393176344734,-0.34311662996284836,0.03717143488347756,-0.21336498229561013
60128,0.36818889168638114,-0.3426508889613937,0.03916814761749747,-0.2143669793797205
60160,0.36824209006484093,-0.342199418040095,0.03995830005404686,-0.2147970025822741
60192,0.3682938538863166,-0.3417733556878094,0.04058461677691941,-0.21514222082525195
60224,0.3683396382097792,-0.3413789028399544,0.04035520011927562,-0.21502466708230125
60256,0.3683754121415671,-0.3410192454127163,0.04024305334896584,-0.21496883754091956
60288,0.3683976077286119,-0.3406956981615304,0.040231035189953517,-0.21496615653399304
60320,0.3684030191689583,-0.3404084588748503,0.040224548383276645,-0.2149657438140609
60352,0.36838877199128767,-0.3401569582137603,0.04021975557258126,-0.2149656244346748
60384,0.36835227012074656,-0.33994012321842776,0.0402159794636477,-0.21496553944851018
60416,0.3682911591800392,-0.33975653317445836,0.040212960884911664,-0.21496545502981004
60448,0.36820332936184635,-0.3396044806139382,0.04021054576123645,-0.21496537728479564
60480,0.3680868919084838,-0.33948205034160167,0.040208614949294036,-0.2149653075508399
60512,0.36794016402648566,-0.3393871689335183,0.0402070724136514,-0.21496524619998789
60544,0.36776170190128105,-0.33931759816043056,0.040205840792873725,-0.21496519297910896
60576,0.36755024814133913,-0.33927101097961426,0.04020485792105047,-0.214965147311264
60608,0.3673047760564244,-0.33924496906395546,0.04020407388386253,-0.2149651084480472
60640,0.367024473367652,-0.3392369577388663,0.040203448682748034,-0.21496507559680242
60672,0.3667087317058553,-0.33924440905818243,0.04010035106681737,-0.21491152599622268
60704,0.36636405506836484,-0.3392711007826938,0.039946220430816214,-0.21484075977543962
60736,0.3659982623814593,-0.33931867499062174,0.039744397694350925,-0.21476364567122092
60768,0.3656185583824801,-0.33938518825503006,0.039493648830570174,-0.21468706017883168
60800,0.3652312057003238,-0.33946618460409866,0.041415505902653846,-0.21524057863324877
60832,0.36484110636825856,-0.3395555357740459,0.044308834228896796,-0.21591544113213623
60864,0.3644329474125933,-0.33963463106149616,0.046204539121549905,-0.2163526609379806
60896,0.3640625169554385,-0.33968747925000026,0.04580485658440307,-0.21626068519104039
60928,0.36378033977556223,-0.33971114777201694,0.04549122066699877,-0.2161886503067696
60960,0.3635911505723628,-0.3397140253582469,0.04542322357885102,-0.2161732732604172
60992,0.363502704227551,-0.33970481126627033,0.045415656442743826,-0.216171603716741
61024,0.3635124750353076,-0.3396926031647722,0.04541047473323902,-0.2161704658875001
61056,0.3636199905766252,-0.33969195384037715,0.04540628405652716,-0.2161695448856085
61088,0.36382286576895617,-0.33969972178910296,0.0454029152195754,-0.2161688126642792
61120,0.36412035850546787,-0.33971656948546297,0.045400215397863694,-0.21616823526060772
61152,0.3645131235893764,-0.3397392553225669,0.04539805184737514,-0.21616778297189193
61184,0.3649728681800713,-0.3397819897839964,0.04539631935903385,-0.21616742934985791
61216,0.3654553322166563,-0.33983948337292436,0.04539493301068255,-0.2161671533868162
61248,0.3659350132251763,-0.33990625238864725,0.04539382428804646,-0.2161669384274054
61280,0.366396878739296,-0.3399770804418174,0.04539293808245236,-0.21616677131529613
61312,0.36683220522331217,-0.3400472430555294,0.045392230089288624,-0.2161666416717671
61344,0.36723599432712184,-0.3401124814561582,0.04539166473399745,-0.21616654132513768
61376,0.3676056040272535,-0.3401689769872212,0.045603814498816016,-0.21621280978523735
61408,0.3679397935386495,-0.34021323693698247,0.045889481759755144,-0.21628923639424463
61440,0.3682382731645418,-0.3402420556108114,0.04619634867342392,-0.21639373408338006
61472,0.3685013832035954,-0.34025245700278495,0.04649078685834893,-0.21651842098123286
61504,0.3687299060498744,-0.3402416557482158,0.04848305647022637,-0.2175308082853552
61536,0.3689250003021001,-0.3402070681642435,0.05129041645918937,-0.21905348372151018
61568,0.36900736915595644,-0.3402450223549561,0.053084564185612595,-0.22004891791140083
61600,0.36902894630866473,-0.3402671055956583,0.05273056957550422,-0.21986052456353603
61632,0.36902864094902654,-0.3402649054929942,0.052451512210818174,-0.21971222105914423
61664,0.3690246012306091,-0.3402663108648913,0.05242105131414414,-0.219699689093248
61696,0.3690214513392386,-0.34026730663178817,0.05240408464469262,-0.2196938101037336
61728,0.3690190426391547,-0.34026798692776083,0.05239091948358231,-0.21968929708991689
61760,0.369017228080919,-0.34026841836010996,0.05238044017924235,-0.21968567821270535
61792,0.36901588886125913,-0.3402686521995215,0.05237208882189089,-0.21968276082949506
61824,0.3690149298387678,-0.34026872881358705,0.052365428712811066,-0.219680416431495
61856,0.36901427483144766,-0.3402686800794574,0.05236011646538446,-0.21967853459427497
61888,0.3690137968217413,-0.34026859735769655,0.05235587661109856,-0.21967702805088354
61920,0.3690134058051311,-0.3402685419385172,0.05235249344131177,-0.21967582219711096
61952,0.369013084244033,-0.34026850834835054,0.052349794447090904,-0.21967485722260496
61984,0.3690128182267878,-0.3402684921336054,0.05234764167578814,-0.2196740851632548
62016,0.3690126151212272,-0.3402684715943104,0.05234592487728729,-0.21967346757593345
62048,0.3690124605648931,-0.34026844896361547,0.05234455598597819,-0.21967297366233723
62080,0.3690123402523444,-0.3402684289734541,0.052244967459243584,-0.21962058361021128
62112,0.36901224675806205,-0.34026841162951554,0.05209584480721376,-0.21955137976147873
62144,0.36901217424026084,-0.3402683968092571,0.051899571159983615,-0.21947532687746993
62176,0.3690121181272126,-0.3402683843429254,0.05165433633952883,-0.21939887273389722
62208,0.36901207481060555,-0.3402683740047736,0.053582801178233455,-0.21992582853228643
62240,0.3690120415070432,-0.3402683656046119,0.05410795577815802,-0.22004590236217444
62272,0.369012016002701,-0.3402683589134077,0.05462722498434835,-0.22016985749612497
62304,0.3690119965745308,-0.34026835372350334,0.05437730503395084,-0.22010890226783217
62336,0.3690119818789177,-0.3402683498450249,0.054249623713145415,-0.22007764689672463
62368,0.36901197086097276,-0.34026834709913,0.05425220726113302,-0.22007776267159904
62400,0.3690119627023214,-0.3402683453306681,0.054257004577076315,-0.2200785002917611
62432,0.3690119567732398,-0.3402683444100569,0.054260779984353705,-0.22007906988179696
62464,0.3690119525607715,-0.340268344200619,0.0542636024192436,-0.22007947276248763
62496,0.36901194968347656,-0.34026834460176686,0.05426566370350821,-0.22007974230363556
62528,0.3690119478422613,-0.3402683455235909,0.05426728052109926,-0.2200799617040935
62560,0.3690119467966087,-0.3402683468805823,0.0542685624986357,-0.22008014496774425
62592,0.36901949745520457,-0.34027279734716154,0.05426958016686897,-0.2200802981360592
62624,0.3690254723334567,-0.34027508784053406,0.054270388697897486,-0.22008042616156537
62656,0.3690227265538343,-0.3402679910311154,0.05427103155624339,-0.2200805331677046
62688,0.369006993448507,-0.34024496642768637,0.054271543025657475,-0.22008062259451744
62720,0.3689765907416473,-0.34020074943106093,0.054271950251101146,-0.22008069733196406
62752,0.3689316056541048,-0.3401312494906611,0.05448268221584066,-0.2201287729346016
62784,0.3688732942897175,-0.3400333910812372,0.05476679015536854,-0.22020751087402585
62816,0.36880358878860525,-0.3399048110942613,0.05507220484345097,-0.2203143625314495
62848,0.3687248623530713,-0.33974373546074754,0.05536536220607247,-0.22044116153296414
62880,0.36863973035928504,-0.339548781782364,0.057346392906391715,-0.22147163066067765
62912,0.3685509927564036,-0.3393189343503926,0.060144299361526765,-0.22302258662430433
62944,0.3684615465062498,-0.3390534019905984,0.06193297787688543,-0.22403593417623688
62976,0.368385780319554,-0.33873694934129345,0.061580601345257065,-0.22384428816496604
63008,0.3683323640524561,-0.3383501294687115,0.06130474120322251,-0.22369436153749775
63040,0.36830043054880124,-0.3379029680167455,0.06127401303393396,-0.2236813050602997
63072,0.368276954782608,-0.33754311759823263,0.06125679729353225,-0.22367507836136954
63104,0.36825565440953395,-0.33727954962686013,0.06124343006715133,-0.2236702896833868
63136,0.3682538169532622,-0.33711115848802664,0.061232790232119264,-0.22366645087251935
63168,0.36826145524807063,-0.33704170726926425,0.06122431159736659,-0.22366335793534922
63200,0.3682661994841563,-0.33707317957762545,0.06121755044531873,-0.22366087349077654
63232,0.3682680159551382,-0.33720314111365646,0.061212157692206184,-0.2236588803426858
63264,0.3682522880281457,-0.33742839007363534,0.061207853967583055,-0.22365728524501768
63296,0.3682117338341105,-0.3377453507239941,0.061204420133941714,-0.22365600896594956
63328,0.3681786777523155,-0.33815803935884226,0.061201680962312745,-0.22365498800879738
63360,0.36814207507199814,-0.33861995538144013,0.06119949635113466,-0.22365417147734334
63392,0.3680954133046238,-0.3390901214604195,0.06119775433861641,-0.22365351858885063
63424,0.3680440664327605,-0.33954774640446,0.0611963654870895,-0.2236529966740359
63456,0.3679930962034902,-0.3399809224946817,0.06110067035554821,-0.2236020881956961
63488,0.3679470409435971,-0.34038307550110863,0.060956765339047085,-0.2235344376611202
63520,0.36790992136277373,-0.3407508127198738,0.060766192911635784,-0.22345927161753654
63552,0.36788530302633676,-0.3410826694159131,0.060526685434712506,-0.2233827137300035
63584,0.3678763753742606,-0.3413783615835099,0.062455017960570534,-0.22392817812714794
63616,0.3678859967281352,-0.34163838715485684,0.0629802041700523,-0.22405291453215379
63648,0.36791675062372187,-0.34186375024731647,0.06349957018452183,-0.22418178361443805
63680,0.3679709858535464,-0.3420557995356985,0.06325019988161248,-0.22411855434308972
63712,0.36805081649581256,-0.34221616546174916,0.06312416031015773,-0.22408647090204928
63744,0.36815814747997355,-0.34234668095109433,0.06312662047472133,-0.22408655868160413
63776,0.3682946812471892,-0.3424493430535056,0.06313129281905701,-0.2240872920522127
63808,0.36846193144812445,-0.34252627556437243,0.06313495924503831,-0.2240878552293569
63840,0.36866119927839774,-0.34257973211816123,0.06313768693523643,-0.22408824905881883
63872,0.36889358923601284,-0.3426120608777227,0.0631396649637362,-0.224088507489387
63904,0.36916000801558735,-0.342625689580313,0.06314122051706504,-0.2240887197737715
63936,0.36945913262539676,-0.34262115131228316,0.0631424533209628,-0.22408889718890748
63968,0.36978269890899024,-0.3425934420899776,0.06314343146233924,-0.2240890455625566
64000,0.37012332998183856,-0.3425422460399046,0.0631442082276675,-0.22408916967300085
64032,0.37047473250671875,-0.3424705084679953,0.06314482555653478,-0.22408927349297428
64064,0.37083197518786126,-0.3423835359721479,0.06314531653781237,-0.2240893603423015
64096,0.3711968190167814,-0.3422917791068766,0.06314570730676636,-0.22408943299880402
64128,0.37158594610373363,-0.3422117138187898,0.06335353371394817,-0.2241387439301079
64160,0.3719809345016721,-0.3421490612552829,0.06363432207544933,-0.22421909910093007
64192,0.3722903723393687,-0.34211782338807833,0.06393655661768945,-0.22432752815566304
64224,0.3725087152087246,-0.34211009531361974,0.06422693378916862,-0.22445565399561787
64256,0.3726314697238792,-0.3421117958785379,0.06619672980084884,-0.22550266733810245
64288,0.372650326659963,-0.34212548594164516,0.06697382717519418,-0.22594803594720742
64320,0.3725699329966089,-0.342123755321469,0.06759351647931282,-0.2263081644897104
64352,0.3723930875473642,-0.3421223691293184,0.06736840213159234,-0.2261863869711288
64384,0.37212364927609326,-0.3420995708639898,0.06727119077974007,-0.22613573453324554
64416,0.3717607966734105,-0.3420722803399938,0.06725934104582929,-0.2261328183993064
64448,0.3713104895821421,-0.34203239295259347,0.06725278450648235,-0.22613219437958287
64480,0.37082748337447285,-0.34197639235600796,0.06724794301748624,-0.22613192201007817
64512,0.37034132507020007,-0.3419096549733294,0.06724412376948641,-0.22613171237011503
64544,0.3698695248113479,-0.34183747513173385,0.06724107242515925,-0.22613152818501106
64576,0.3694224134786298,-0.3417647491467702,0.06723863230099623,-0.22613137134554764
64608,0.36900593961657807,-0.34169589744439005,0.06723668252680312,-0.2261312390346312
64640,0.3686233891098236,-0.34163491398924956,0.06723512569275646,-0.2261311282771299
64672,0.3682763990815696,-0.34158544181391653,0.06723388338532774,-0.2261310361487486
64704,0.3679655163318384,-0.3415508209574016,0.06723289261953826,-0.2261309599365248
64736,0.3676905690228533,-0.34153414680924055,0.06723210286527524,-0.22613089719659246
64768,0.36745088580619933,-0.341538311265243,0.06723147362517833,-0.22613084577220918
64800,0.36724537998663653,-0.3415659936806693,0.06713853723482549,-0.22608142483532115
64832,0.36707268878732074,-0.3416197128655282,0.06699797656957661,-0.226015085111682
64864,0.3669311847668086,-0.34170180276722445,0.06681088789310927,-0.2259406706094612
64896,0.36681899366920107,-0.34181439011723536,0.06657475410961546,-0.22586415876277385
64928,0.3667340742856543,-0.3419594370310664,0.06850310573492231,-0.22641967344180441
64960,0.36667419327730033,-0.34213868861750674,0.07138243134018434,-0.2271608625124906
64992,0.36663696160995596,-0.3423536784545667,0.07326907807315375,-0.22764113457575783
65024,0.3666198500129134,-0.3426057147261232,0.07287155239906318,-0.2275398874919018
65056,0.36662021247285276,-0.34289587802212806,0.07256137041245454,-0.2274610719574864
65088,0.36663527595249945,-0.34322496421932935,0.07249950950360624,-0.22744552734421822
65120,0.3666621973419164,-0.34359353237666074,0.07249115364401197,-0.2274433887093243
65152,0.36669805091768515,-0.34400183729522704,0.0724852336297289,-0.22744186885355955
65184,0.36673986163617117,-0.3444498357672305,0.07248046009126105,-0.22744064576213452
65216,0.36678462658114297,-0.34493717192024326,0.07247663629608123,-0.2274396765465114
65248,0.3668190192186523,-0.3454198542523122,0.07247357330943059,-0.22743891057893675
65280,0.36682867672781944,-0.34581226001770465,0.07247111911905581,-0.22743830732564269
65312,0.3668434501167482,-0.34610418828318446,0.07246915394788973,-0.22743783287238079
65344,0.36684534550902287,-0.346296954626513,0.07246758129611772,-0.22743746023345504
65376,0.36683620640980624,-0.34638932844649434,0.07246632345132109,-0.22743716796746566
65408,0.3668252599338893,-0.346376862120678,0.07246531787233423,-0.22743693906046475
65440,0.36682043558712857,-0.3462644425235838,0.07246451433378223,-0.22743676004652644
65472,0.3668308969007281,-0.346055722729223,0.07246387252627437,-0.2274366202803529
65504,0.36685606943324145,-0.3457526465671033,0.0726688366778932,-0.22748604781977053
65536,0.36687384573282966,-0.34535167459834804,0.07294671157526851,-0.22756670188273836
65568,0.3669072824690374,-0.3449002578412552,0.07324661207280067,-0.22767547287387202
65600,0.3669513648915333,-0.344436349603045,0.0735355218735718,-0.22780399601401216
65632,0.36700082318860316,-0.34398188821616865,0.07378754779083424,-0.22794171852724635
65664,0.3670506658544447,-0.3435496026575889,0.07385490558767002,-0.2279723427447608
65696,0.36709640141410915,-0.3431466392345251,0.0738492608704209,-0.22797321184300298
65728,0.3671340264680778,-0.3427768357271265,0.07384250915622179,-0.22797256131038116
65760,0.3671599842566154,-0.3424419822649119,0.07383718634559186,-0.22797207802085906
65792,0.36717110921201346,-0.342142570240327,0.07383327737956492,-0.2279719006067895
65824,0.36716453379579056,-0.3418783126243198,0.07383051799756946,-0.22797197669830074
65856,0.3671376623265968,-0.34164837119100055,0.07382868432689375,-0.22797225790608097
65888,0.36708815476158896,-0.3414514992946574,0.07382759482828553,-0.22797270457363134
65920,0.36701386401142244,-0.34128620262802367,0.07382696158535734,-0.22797319642499111
65952,0.3669128573973261,-0.3411507517710705,0.07382645946208148,-0.22797357970148877
65984,0.36678338455463977,-0.34104325568264426,0.07382605933515077,-0.22797387711772127
66016,0.3666239082662707,-0.34096165379820065,0.07382574108360769,-0.22797410802622675
66048,0.36643305103180396,-0.3409037922866102,0.07382548846366915,-0.22797428743669462
66080,0.36630721045636383,-0.34094916980951934,0.07382528835823662,-0.22797442697176923
66112,0.3662734905087141,-0.34097120374104417,0.07382513014843728,-0.22797453560332842
66144,0.3662737405805319,-0.34097584365525746,0.07373259827531362,-0.22792556734404662
66176,0.3662743096063199,-0.34097924032292404,0.07359213758611495,-0.22785949452275117
66208,0.3662747158111225,-0.34098185515978513,0.07340473958810592,-0.2277850652887393
66240,0.36627497533241027,-0.34098385861656755,0.0731679320455853,-0.22770831501796837
66272,0.3662751196041363,-0.3409853737910378,0.07290429567946624,-0.22763792819370754
66304,0.36627517360504375,-0.34098649848571494,0.07284995632309796,-0.22763621779283363
66336,0.36627515659831134,-0.34098731091576695,0.07285015023907046,-0.22763840001379262
66368,0.3662750835055724,-0.3409878736550399,0.07285339722216506,-0.22764113123134297
66400,0.3662749659609648,-0.34098823675579304,0.07285585572599615,-0.22764328030366035
66432,0.3662748130649288,-0.34098844026400665,0.07285759396079992,-0.22764493839711603
66464,0.36627466429124406,-0.3409885642556179,0.07285876653649825,-0.22764620529929488
66496,0.3662745425644669,-0.34098865914386983,0.07285949698565967,-0.22764716122303272
66528,0.36627444474078047,-0.3409887341079812,0.07285988094946129,-0.22764786979704657
66560,0.3662743630331176,-0.34098878841365937,0.0728599926155478,-0.22764838149901973
66592,0.3662742953767116,-0.34098882796889335,0.07285988975315726,-0.22764873641144603
66624,0.36627423935013337,-0.3409888564924274,0.07285977291058475,-0.22764902189237743
